Year,Region,Index,Source,Category,Sub-category,Sub-sub-category,Total,CO2eq,Unit
2012,British Columbia,1,Oil and Gas,,,,TRUE,13.93,Mt
2012,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,13.21,Mt
2012,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,11.56,Mt
2012,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.62,Mt
2012,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.62,Mt
2012,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,1.03,Mt
2012,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.73,Mt
2012,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,0.64,Mt
2012,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.09,Mt
2012,British Columbia,16,Electricity,,,,FALSE,0.27,Mt
2012,British Columbia,17,Transport,,,,TRUE,20.93,Mt
2012,British Columbia,18,Transport,Passenger Transport,,,TRUE,9.32,Mt
2012,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,8.01,Mt
2012,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,1.32,Mt
2012,British Columbia,21,Transport,Freight Transport,,,TRUE,10.62,Mt
2012,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,9.50,Mt
2012,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,FALSE,1.12,Mt
2012,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.98,Mt
2012,British Columbia,25,Heavy Industry,,,,TRUE,5.68,Mt
2012,British Columbia,26,Heavy Industry,Mining,,,FALSE,0.21,Mt
2012,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,1.40,Mt
2012,British Columbia,28,Heavy Industry,Pulp and Paper,,,FALSE,1.90,Mt
2012,British Columbia,29,Heavy Industry,Iron and Steel,,,FALSE,0.04,Mt
2012,British Columbia,30,Heavy Industry,Cement,,,FALSE,1.52,Mt
2012,British Columbia,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.21,Mt
2012,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.40,Mt
2012,British Columbia,33,Buildings,,,,TRUE,7.80,Mt
2012,British Columbia,34,Buildings,Service Industry,,,FALSE,3.63,Mt
2012,British Columbia,35,Buildings,Residential,,,FALSE,4.17,Mt
2012,British Columbia,36,Agriculture,,,,TRUE,2.49,Mt
2012,British Columbia,37,Agriculture,On Farm Fuel Use,,,FALSE,0.56,Mt
2012,British Columbia,38,Agriculture,Crop Production,,,FALSE,0.14,Mt
2012,British Columbia,39,Agriculture,Animal Production,,,FALSE,1.79,Mt
2012,British Columbia,40,Waste,,,,TRUE,4.15,Mt
2012,British Columbia,41,Waste,Solid Waste,,,FALSE,3.91,Mt
2012,British Columbia,42,Waste,Wastewater,,,FALSE,0.24,Mt
2012,British Columbia,44,Coal Production,,,,FALSE,1.99,Mt
2012,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,2.31,Mt
2012,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,1.53,Mt
2012,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.38,Mt
2012,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.41,Mt
2012,Canada,0,National Inventory Total,,,,TRUE,725.59,Mt
2012,Canada,1,Oil and Gas,,,,TRUE,194.17,Mt
2012,Canada,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,172.40,Mt
2012,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,64.68,Mt
2012,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,37.89,Mt
2012,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,23.77,Mt
2012,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,FALSE,12.73,Mt
2012,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,1.38,Mt
2012,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",,TRUE,62.27,Mt
2012,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Mining and Extraction,FALSE,9.10,Mt
2012,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",In-situ,FALSE,29.24,Mt
2012,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-situ, Upgrading)",Upgrading,FALSE,23.92,Mt
2012,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,7.56,Mt
2012,Canada,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,21.77,Mt
2012,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,20.73,Mt
2012,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,1.04,Mt
2012,Canada,16,Electricity,,,,FALSE,83.26,Mt
2012,Canada,17,Transport,,,,TRUE,170.53,Mt
2012,Canada,18,Transport,Passenger Transport,,,TRUE,89.27,Mt
2012,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,80.39,Mt
2012,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,8.87,Mt
2012,Canada,21,Transport,Freight Transport,,,TRUE,73.26,Mt
2012,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,68.56,Mt
2012,Canada,23,Transport,Freight Transport,Aviation and Marine,,FALSE,4.70,Mt
2012,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,8.00,Mt
2012,Canada,25,Heavy Industry,,,,TRUE,80.16,Mt
2012,Canada,26,Heavy Industry,Mining,,,FALSE,8.55,Mt
2012,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,10.26,Mt
2012,Canada,28,Heavy Industry,Pulp and Paper,,,FALSE,6.68,Mt
2012,Canada,29,Heavy Industry,Iron and Steel,,,FALSE,16.38,Mt
2012,Canada,30,Heavy Industry,Cement,,,FALSE,10.62,Mt
2012,Canada,31,Heavy Industry,Lime and Gypsum,,,FALSE,2.67,Mt
2012,Canada,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,24.99,Mt
2012,Canada,33,Buildings,,,,TRUE,83.22,Mt
2012,Canada,34,Buildings,Service Industry,,,FALSE,42.36,Mt
2012,Canada,35,Buildings,Residential,,,FALSE,40.86,Mt
2012,Canada,36,Agriculture,,,,TRUE,63.71,Mt
2012,Canada,37,Agriculture,On Farm Fuel Use,,,FALSE,12.64,Mt
2012,Canada,38,Agriculture,Crop Production,,,FALSE,16.17,Mt
2012,Canada,39,Agriculture,Animal Production,,,FALSE,34.90,Mt
2012,Canada,40,Waste,,,,TRUE,25.95,Mt
2012,Canada,41,Waste,Solid Waste,,,FALSE,23.63,Mt
2012,Canada,42,Waste,Wastewater,,,FALSE,2.14,Mt
2012,Canada,43,Waste,Waste Incineration,,,FALSE,0.17,Mt
2012,Canada,44,Coal Production,,,,FALSE,2.68,Mt
2012,Canada,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,21.90,Mt
2012,Canada,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,15.63,Mt
2012,Canada,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,5.21,Mt
2012,Canada,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,1.07,Mt
2012,Manitoba,0,Provincial Inventory Total,,,,TRUE,20.83,Mt
2012,Manitoba,1,Oil and Gas,,,,TRUE,0.88,Mt
2012,Manitoba,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.85,Mt
2012,Manitoba,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.05,Mt
2012,Manitoba,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.78,Mt
2012,Manitoba,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.78,Mt
2012,Manitoba,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.02,Mt
2012,Manitoba,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.03,Mt
2012,Manitoba,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,0.00,Mt
2012,Manitoba,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.03,Mt
2012,Manitoba,16,Electricity,,,,FALSE,0.11,Mt
2012,Manitoba,17,Transport,,,,TRUE,7.15,Mt
2012,Manitoba,18,Transport,Passenger Transport,,,TRUE,3.89,Mt
2012,Manitoba,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,3.39,Mt
2012,Manitoba,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.51,Mt
2012,Manitoba,21,Transport,Freight Transport,,,TRUE,2.95,Mt
2012,Manitoba,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,2.88,Mt
2012,Manitoba,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.07,Mt
2012,Manitoba,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.30,Mt
2012,Manitoba,25,Heavy Industry,,,,TRUE,1.18,Mt
2012,Manitoba,26,Heavy Industry,Mining,,,FALSE,0.13,Mt
2012,Manitoba,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.07,Mt
2012,Manitoba,28,Heavy Industry,Pulp and Paper,,,FALSE,0.05,Mt
2012,Manitoba,29,Heavy Industry,Iron and Steel,,,FALSE,0.05,Mt
2012,Manitoba,30,Heavy Industry,Cement,,,FALSE,0.00,Mt
2012,Manitoba,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.09,Mt
2012,Manitoba,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.81,Mt
2012,Manitoba,33,Buildings,,,,TRUE,2.44,Mt
2012,Manitoba,34,Buildings,Service Industry,,,FALSE,1.41,Mt
2012,Manitoba,35,Buildings,Residential,,,FALSE,1.04,Mt
2012,Manitoba,36,Agriculture,,,,TRUE,6.65,Mt
2012,Manitoba,37,Agriculture,On Farm Fuel Use,,,FALSE,1.13,Mt
2012,Manitoba,38,Agriculture,Crop Production,,,FALSE,2.24,Mt
2012,Manitoba,39,Agriculture,Animal Production,,,FALSE,3.28,Mt
2012,Manitoba,40,Waste,,,,TRUE,1.47,Mt
2012,Manitoba,41,Waste,Solid Waste,,,FALSE,1.38,Mt
2012,Manitoba,42,Waste,Wastewater,,,FALSE,0.09,Mt
2012,Manitoba,43,Waste,Waste Incineration,,,FALSE,0.00,Mt
2012,Manitoba,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.95,Mt
2012,Manitoba,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.70,Mt
2012,Manitoba,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.24,Mt
2012,Manitoba,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.01,Mt
2012,New Brunswick,0,Provincial Inventory Total,,,,TRUE,16.10,Mt
2012,New Brunswick,1,Oil and Gas,,,,TRUE,3.43,Mt
2012,New Brunswick,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.02,Mt
2012,New Brunswick,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.01,Mt
2012,New Brunswick,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.00,Mt
2012,New Brunswick,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.00,Mt
2012,New Brunswick,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.01,Mt
2012,New Brunswick,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,3.41,Mt
2012,New Brunswick,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,3.41,Mt
2012,New Brunswick,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.01,Mt
2012,New Brunswick,16,Electricity,,,,FALSE,3.57,Mt
2012,New Brunswick,17,Transport,,,,TRUE,4.56,Mt
2012,New Brunswick,18,Transport,Passenger Transport,,,TRUE,2.47,Mt
2012,New Brunswick,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,2.31,Mt
2012,New Brunswick,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.16,Mt
2012,New Brunswick,21,Transport,Freight Transport,,,TRUE,1.81,Mt
2012,New Brunswick,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,1.61,Mt
2012,New Brunswick,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.20,Mt
2012,New Brunswick,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.28,Mt
2012,New Brunswick,25,Heavy Industry,,,,TRUE,1.02,Mt
2012,New Brunswick,26,Heavy Industry,Mining,,,FALSE,0.28,Mt
2012,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.18,Mt
2012,New Brunswick,28,Heavy Industry,Pulp and Paper,,,FALSE,0.49,Mt
2012,New Brunswick,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
2012,New Brunswick,30,Heavy Industry,Cement,,,FALSE,0.00,Mt
2012,New Brunswick,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.03,Mt
2012,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.03,Mt
2012,New Brunswick,33,Buildings,,,,TRUE,1.90,Mt
2012,New Brunswick,34,Buildings,Service Industry,,,FALSE,0.99,Mt
2012,New Brunswick,35,Buildings,Residential,,,FALSE,0.91,Mt
2012,New Brunswick,36,Agriculture,,,,TRUE,0.57,Mt
2012,New Brunswick,37,Agriculture,On Farm Fuel Use,,,FALSE,0.14,Mt
2012,New Brunswick,38,Agriculture,Crop Production,,,FALSE,0.18,Mt
2012,New Brunswick,39,Agriculture,Animal Production,,,FALSE,0.25,Mt
2012,New Brunswick,40,Waste,,,,TRUE,0.66,Mt
2012,New Brunswick,41,Waste,Solid Waste,,,FALSE,0.57,Mt
2012,New Brunswick,42,Waste,Wastewater,,,FALSE,0.09,Mt
2012,New Brunswick,43,Waste,Waste Incineration,,,FALSE,0.00,Mt
2012,New Brunswick,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.39,Mt
2012,New Brunswick,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.25,Mt
2012,New Brunswick,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.08,Mt
2012,New Brunswick,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.07,Mt
2012,Newfoundland and Labrador,0,Provincial Inventory Total,,,,TRUE,9.81,Mt
2012,Newfoundland and Labrador,1,Oil and Gas,,,,TRUE,2.32,Mt
2012,Newfoundland and Labrador,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,1.31,Mt
2012,Newfoundland and Labrador,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,1.31,Mt
2012,Newfoundland and Labrador,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,1.31,Mt
2012,Newfoundland and Labrador,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.00,Mt
2012,Newfoundland and Labrador,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,1.01,Mt
2012,Newfoundland and Labrador,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,1.01,Mt
2012,Newfoundland and Labrador,16,Electricity,,,,FALSE,0.77,Mt
2012,Newfoundland and Labrador,17,Transport,,,,TRUE,4.11,Mt
2012,Newfoundland and Labrador,18,Transport,Passenger Transport,,,TRUE,2.12,Mt
2012,Newfoundland and Labrador,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,1.84,Mt
2012,Newfoundland and Labrador,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.28,Mt
2012,Newfoundland and Labrador,21,Transport,Freight Transport,,,TRUE,1.83,Mt
2012,Newfoundland and Labrador,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,1.05,Mt
2012,Newfoundland and Labrador,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.78,Mt
2012,Newfoundland and Labrador,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.17,Mt
2012,Newfoundland and Labrador,25,Heavy Industry,,,,TRUE,0.88,Mt
2012,Newfoundland and Labrador,26,Heavy Industry,Mining,,,FALSE,0.86,Mt
2012,Newfoundland and Labrador,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.00,Mt
2012,Newfoundland and Labrador,28,Heavy Industry,Pulp and Paper,,,FALSE,0.02,Mt
2012,Newfoundland and Labrador,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
2012,Newfoundland and Labrador,30,Heavy Industry,Cement,,,FALSE,0.00,Mt
2012,Newfoundland and Labrador,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.00,Mt
2012,Newfoundland and Labrador,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.00,Mt
2012,Newfoundland and Labrador,33,Buildings,,,,TRUE,0.72,Mt
2012,Newfoundland and Labrador,34,Buildings,Service Industry,,,FALSE,0.31,Mt
2012,Newfoundland and Labrador,35,Buildings,Residential,,,FALSE,0.41,Mt
2012,Newfoundland and Labrador,36,Agriculture,,,,TRUE,0.15,Mt
2012,Newfoundland and Labrador,37,Agriculture,On Farm Fuel Use,,,FALSE,0.02,Mt
2012,Newfoundland and Labrador,38,Agriculture,Crop Production,,,FALSE,0.07,Mt
2012,Newfoundland and Labrador,39,Agriculture,Animal Production,,,FALSE,0.06,Mt
2012,Newfoundland and Labrador,40,Waste,,,,TRUE,0.62,Mt
2012,Newfoundland and Labrador,41,Waste,Solid Waste,,,FALSE,0.59,Mt
2012,Newfoundland and Labrador,42,Waste,Wastewater,,,FALSE,0.03,Mt
2012,Newfoundland and Labrador,43,Waste,Waste Incineration,,,FALSE,0.00,Mt
2012,Newfoundland and Labrador,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.24,Mt
2012,Newfoundland and Labrador,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.11,Mt
2012,Newfoundland and Labrador,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,0.11,Mt
2012,Newfoundland and Labrador,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.02,Mt
2012,Northwest Territories,0,Territorial Inventory Total,,,,TRUE,1.57,Mt
2012,Northwest Territories,1,Oil and Gas,,,,TRUE,0.11,Mt
2012,Northwest Territories,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.11,Mt
2012,Northwest Territories,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.02,Mt
2012,Northwest Territories,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.08,Mt
2012,Northwest Territories,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,FALSE,0.00,Mt
2012,Northwest Territories,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,0.08,Mt
2012,Northwest Territories,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.00,Mt
2012,Northwest Territories,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.00,Mt
2012,Northwest Territories,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.00,Mt
2012,Northwest Territories,16,Electricity,,,,FALSE,x,Mt
2012,Northwest Territories,17,Transport,,,,TRUE,0.71,Mt
2012,Northwest Territories,18,Transport,Passenger Transport,,,TRUE,0.26,Mt
2012,Northwest Territories,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,0.11,Mt
2012,Northwest Territories,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.15,Mt
2012,Northwest Territories,21,Transport,Freight Transport,,,TRUE,0.43,Mt
2012,Northwest Territories,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,0.39,Mt
2012,Northwest Territories,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.04,Mt
2012,Northwest Territories,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.02,Mt
2012,Northwest Territories,25,Heavy Industry,,,,TRUE,0.36,Mt
2012,Northwest Territories,26,Heavy Industry,Mining,,,FALSE,0.36,Mt
2012,Northwest Territories,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.00,Mt
2012,Northwest Territories,33,Buildings,,,,TRUE,0.28,Mt
2012,Northwest Territories,34,Buildings,Service Industry,,,FALSE,0.18,Mt
2012,Northwest Territories,35,Buildings,Residential,,,FALSE,0.09,Mt
2012,Northwest Territories,40,Waste,,,,TRUE,0.04,Mt
2012,Northwest Territories,41,Waste,Solid Waste,,,FALSE,0.03,Mt
2012,Northwest Territories,42,Waste,Wastewater,,,FALSE,0.00,Mt
2012,Northwest Territories,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,x,Mt
2012,Northwest Territories,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,FALSE,0.01,Mt
2012,Northwest Territories,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,FALSE,x,Mt
2012,Northwest Territories,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,FALSE,0.00,Mt
2012,Nova Scotia,0,Provincial Inventory Total,,,,TRUE,19.11,Mt
2012,Nova Scotia,1,Oil and Gas,,,,TRUE,1.46,Mt
2012,Nova Scotia,2,Oil and Gas,Upstream Oil and Gas,,,TRUE,0.58,Mt
2012,Nova Scotia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,FALSE,0.57,Mt
2012,Nova Scotia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,TRUE,0.00,Mt
2012,Nova Scotia,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,FALSE,0.00,Mt
2012,Nova Scotia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,FALSE,0.01,Mt
2012,Nova Scotia,13,Oil and Gas,Downstream Oil and Gas,,,TRUE,0.87,Mt
2012,Nova Scotia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,FALSE,0.87,Mt
2012,Nova Scotia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,FALSE,0.00,Mt
2012,Nova Scotia,16,Electricity,,,,FALSE,7.70,Mt
2012,Nova Scotia,17,Transport,,,,TRUE,5.25,Mt
2012,Nova Scotia,18,Transport,Passenger Transport,,,TRUE,2.99,Mt
2012,Nova Scotia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,FALSE,2.70,Mt
2012,Nova Scotia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,FALSE,0.30,Mt
2012,Nova Scotia,21,Transport,Freight Transport,,,TRUE,2.01,Mt
2012,Nova Scotia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,FALSE,1.48,Mt
2012,Nova Scotia,23,Transport,Freight Transport,Aviation and Marine,,FALSE,0.53,Mt
2012,Nova Scotia,24,Transport,"Other: Recreational, Commercial and Residential",,,FALSE,0.24,Mt
2012,Nova Scotia,25,Heavy Industry,,,,TRUE,0.63,Mt
2012,Nova Scotia,26,Heavy Industry,Mining,,,FALSE,0.11,Mt
2012,Nova Scotia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,FALSE,0.00,Mt
2012,Nova Scotia,28,Heavy Industry,Pulp and Paper,,,FALSE,0.14,Mt
2012,Nova Scotia,29,Heavy Industry,Iron and Steel,,,FALSE,0.00,Mt
2012,Nova Scotia,30,Heavy Industry,Cement,,,FALSE,0.31,Mt
2012,Nova Scotia,31,Heavy Industry,Lime and Gypsum,,,FALSE,0.00,Mt
2012,Nova Scotia,32,Heavy Industry,Chemicals and Fertilizers,,,FALSE,0.06,Mt
2012,Nova Scotia,33,Buildings,,,,TRUE,2.52,Mt
2012,Nova Scotia,34,Buildings,Service Industry,,,FALSE,0.82,Mt
2012,Nova Scotia,35,Buildings,Residential,,,FALSE,1.70,Mt
2012,Nova Scotia,36,Agriculture,,,,TRUE,0.46,Mt
2012,Nova Scotia,37,Agriculture,On Farm Fuel Use,,,FALSE,0.11,Mt
2012,Nova Scotia,38,Agriculture,Crop Production,,,FALSE,0.04,Mt
2012,Nova Scotia,39,Agriculture,Animal Production,,,FALSE,0.32,Mt
2012,Nova Scotia,40,Waste,,,,TRUE,0.58,Mt
2012,Nova Scotia,41,Waste,Solid Waste,,,FALSE,0.52,Mt
2012,Nova Scotia,42,Waste,Wastewater,,,FALSE,0.06,Mt
2012,Nova Scotia,44,Coal Production,,,,FALSE,0.09,Mt
2012,Nova Scotia,45,"Light Manufacturing, Construction and Forest Resources",,,,TRUE,0.41,Mt
